ue_id,lon,lat,tick,space_type
0,-74.03302263965635,40.73711878933329,2,dense
1,-74.02219628883549,40.7489361776511,2,dense
2,-74.00441169986443,40.728779726147614,2,dense
3,-74.00343669549841,40.72208680416144,2,dense
4,-74.05796009754323,40.74034796224439,2,dense
5,-74.05168901792018,40.74426603121296,2,dense
6,-74.06051543763358,40.75574121655869,2,dense
7,-74.03968764683005,40.74128698751062,2,dense
8,-73.97532467427122,40.74968440693556,2,dense
9,-74.04283602632191,40.73226651354359,2,dense
10,-73.99525667377448,40.72421395090333,2,dense
11,-74.01610717387724,40.732935511956285,2,dense
12,-74.04177848479324,40.73163267534542,2,dense
13,-73.97907768963523,40.7475425093769,2,dense
14,-74.04884365584033,40.76712767930472,2,dense
15,-74.02289711418354,40.75160467500508,2,dense
16,-74.04999230284746,40.763952447971626,2,dense
17,-74.0338065725598,40.73390623158259,2,dense
18,-74.05733078140477,40.761558305714246,2,dense
19,-74.06275671130722,40.75099379679633,2,dense
20,-74.03804082254524,40.74670639559713,2,dense
21,-74.04519918434137,40.737299231468164,2,dense
22,-74.02091595340494,40.74681511137453,2,dense
23,-74.02103823580731,40.744890456716846,2,dense
24,-74.02112463657797,40.754407143382714,2,dense
25,-74.04003338725866,40.74529057380526,2,dense
26,-73.96285443727541,40.74790549286889,2,dense
27,-74.00763178885721,40.73469038682426,2,dense
28,-73.96029446873796,40.765241760121405,2,dense
29,-73.9906732829175,40.74162279598923,2,dense
30,-74.04625763013803,40.76742626522306,2,dense
31,-73.97745313038202,40.77545276554187,2,dense
32,-74.03285339579666,40.755606541497016,2,dense
33,-73.97202067536332,40.75885923969683,2,dense
34,-73.94869535774879,40.756819099763035,2,suburban
35,-73.94966487195627,40.74312734976561,2,suburban
36,-73.957572280726,40.75686202699257,2,suburban
37,-73.98711687061756,40.74630293923278,2,suburban
38,-74.01646398247658,40.77331275876332,2,suburban
39,-74.03062883124093,40.75284017912697,2,suburban
40,-74.00573903822476,40.758083956812214,2,suburban
41,-73.99079099203985,40.73504725225503,2,suburban
42,-74.0333455714963,40.762513132637324,2,suburban
43,-73.96850339040843,40.749750346966245,2,suburban
44,-74.02455687330631,40.776946439862414,2,suburban
45,-73.99815552254248,40.745210568116036,2,suburban
46,-74.03258566684396,40.725271813338516,2,suburban
47,-73.95298357891137,40.74442449311396,2,suburban
48,-74.00929369146114,40.74333423398343,2,suburban
49,-74.01486247115436,40.738672695966336,2,suburban
50,-73.99770440295644,40.772154584263035,2,suburban
51,-73.95476967866348,40.757715147793,2,suburban
52,-74.00370822368731,40.7606441308662,2,suburban
53,-73.99282234209569,40.776962458667406,2,suburban
54,-74.02102237871856,40.74387531357177,2,suburban
55,-74.00878551577871,40.779874490149105,2,suburban
56,-74.03106411924126,40.760546169942565,2,suburban
57,-73.97742557239881,40.77985630983997,2,suburban
58,-74.02473623854162,40.78046374679201,2,suburban
59,-73.98205775471213,40.72631381972064,2,suburban
60,-73.9942828473434,40.77570103316889,2,suburban
61,-73.9785502935767,40.75740537173629,2,suburban
62,-73.96764174612822,40.77640491242196,2,suburban
63,-74.01243281315813,40.769092759985384,2,suburban
64,-73.99025550923521,40.73170121628663,2,suburban
65,-74.02225880546666,40.72331582961897,2,suburban
66,-74.02369578082039,40.74227374270344,2,suburban
67,-74.0287847742147,40.72488827556097,2,rural
68,-74.00220721578779,40.77839719381436,2,rural
69,-74.03556621322423,40.74360317277499,2,rural
70,-74.01087537021792,40.77335677964063,2,rural
71,-74.01108862195862,40.77478151961143,2,rural
72,-74.01195595218658,40.76727029365425,2,rural
73,-74.05482261238483,40.73797901228819,2,rural
74,-73.99451629739006,40.76925978768961,2,rural
75,-74.00116445153573,40.7740621062973,2,rural
76,-74.02441117779495,40.77150180243361,2,rural
77,-74.01237761008579,40.76292085696744,2,rural
78,-74.01620204235896,40.78223991937931,2,rural
79,-74.05958371790022,40.76136627414657,2,rural
80,-74.02800103863935,40.78304559935674,2,rural
81,-74.01184283362467,40.72597531522808,2,rural
82,-73.99211147232603,40.72630110887149,2,rural
83,-74.03879981830539,40.73602285864215,2,rural
84,-73.99134539542199,40.77436704922968,2,rural
85,-74.02884127621452,40.73428895404316,2,rural
86,-74.0141074781595,40.765912529115035,2,rural
87,-74.05204648946432,40.76417180519188,2,rural
88,-74.03206316604813,40.73824981954752,2,rural
89,-73.99684575817253,40.76427057412932,2,rural
90,-74.01923811494372,40.7383696948136,2,rural
91,-74.05974205889952,40.75112259765507,2,rural
92,-74.05860511378762,40.76297436667981,2,rural
93,-74.02355576203848,40.72372369413236,2,rural
94,-73.99240917130618,40.76784926521587,2,rural
95,-73.99031745132069,40.77898394328083,2,rural
96,-74.01253242829476,40.76658331683911,2,rural
97,-73.99124696932644,40.73787424689622,2,rural
98,-74.05051670232018,40.76064381138789,2,rural
99,-74.00089113988831,40.77711368457689,2,rural
