ue_id,lon,lat,tick,space_type
0,-74.0561573266614,40.753480872479116,22,dense
1,-74.03433857956311,40.768269805649105,22,dense
2,-74.04651860044486,40.75790663634203,22,dense
3,-74.02853887140121,40.73716150835137,22,dense
4,-74.05311008834967,40.75273483061077,22,dense
5,-74.03032633645265,40.76736992729497,22,dense
6,-74.02295185654789,40.75986731066245,22,dense
7,-74.04312898991734,40.760498066733135,22,dense
8,-74.03561607567603,40.770219749917054,22,dense
9,-74.0356300699429,40.735002039570325,22,dense
10,-74.05158236615362,40.74048104622638,22,dense
11,-74.04327652306073,40.76011727881348,22,dense
12,-73.9862267590545,40.72694207870051,22,dense
13,-74.03235095512757,40.75930616222438,22,dense
14,-73.98494213522113,40.74250404247048,22,dense
15,-73.97319021482146,40.74919590039773,22,dense
16,-74.02762384668243,40.74459726623039,22,dense
17,-73.97781485721113,40.7226291268534,22,dense
18,-74.0332122690639,40.75650158170686,22,dense
19,-74.0265558760956,40.751733608763466,22,dense
20,-74.01271909731558,40.73571083130123,22,dense
21,-73.95491972814497,40.76655039927817,22,dense
22,-74.00032067786715,40.7379535112686,22,dense
23,-74.03205274272699,40.76564207106066,22,dense
24,-74.0328171742879,40.760451993985676,22,dense
25,-74.03620819639832,40.74905687787108,22,dense
26,-73.99325001127184,40.73595132265303,22,dense
27,-74.0239240373711,40.75719699245174,22,dense
28,-74.02206789065205,40.759687441646605,22,dense
29,-74.04529014681752,40.7467201461493,22,dense
30,-74.00031765170824,40.729453275574876,22,dense
31,-74.04763076717519,40.762374562063265,22,dense
32,-74.01564903013194,40.72229871820321,22,dense
33,-73.9802111978664,40.7254280024886,22,dense
34,-74.03827526558283,40.74486639545099,22,dense
35,-74.03533813467614,40.72484587990984,22,dense
36,-73.98175775604884,40.7245356446846,22,dense
37,-74.05004859801124,40.752691643080176,22,dense
38,-74.04449275107417,40.74503578457536,22,dense
39,-73.94753042872392,40.74955109116959,22,dense
40,-74.0483409128878,40.763893620742024,22,dense
41,-74.02406243377223,40.73408895710214,22,dense
42,-74.02565536746799,40.754929193813275,22,dense
43,-74.06167500439757,40.760387166092414,22,dense
44,-74.02659754939855,40.76388515106281,22,dense
45,-73.98810440300468,40.74274169777594,22,dense
46,-74.0417682000769,40.77082751295279,22,dense
47,-74.06052854536948,40.75663506910606,22,dense
48,-74.03049336175746,40.752794546169504,22,dense
49,-73.95007175810194,40.759588812441024,22,dense
50,-74.03016100983675,40.760546291459576,22,dense
51,-74.04971746602699,40.763553959278674,22,dense
52,-73.96973987029803,40.77285874820096,22,dense
53,-73.9676106853328,40.759438510531275,22,dense
54,-74.06159012537545,40.7475719346442,22,dense
55,-74.04217888629839,40.75995379528976,22,dense
56,-74.01572795165501,40.75605306992197,22,dense
57,-73.94686329931628,40.74962850261435,22,dense
58,-74.00411715561876,40.73445634671888,22,dense
59,-74.02337483780622,40.72954186149242,22,dense
60,-74.01645962437516,40.76491691959399,22,suburban
61,-74.00343606094592,40.74498614405149,22,suburban
62,-74.03368649138407,40.76033392393407,22,suburban
63,-74.01794121042684,40.7515212207561,22,suburban
64,-74.0230979163396,40.732331888158306,22,suburban
65,-74.00168754659204,40.73090462962086,22,suburban
66,-74.03307285743539,40.74378772649629,22,suburban
67,-74.0194481310371,40.77793135161392,22,suburban
68,-73.99819227111205,40.73047280329951,22,suburban
69,-73.98904010461777,40.77031183074775,22,suburban
70,-74.0129725019939,40.73784191253588,22,suburban
71,-74.018074404727,40.780410573900156,22,suburban
72,-73.98908006144501,40.74984150332345,22,suburban
73,-73.97543025802007,40.776927528295786,22,suburban
74,-74.02264883142301,40.76215167201863,22,suburban
75,-74.03010984417406,40.76516286493669,22,suburban
76,-74.00097736555556,40.75711768045894,22,suburban
77,-74.02187874633763,40.739625388245756,22,suburban
78,-74.02626636673779,40.77923762337337,22,suburban
79,-73.95659918952553,40.75277101793657,22,suburban
80,-74.01262092992631,40.737805010351515,22,rural
81,-74.05518180443413,40.73764478594223,22,rural
82,-74.03735990948466,40.786321705599214,22,rural
83,-74.04023112761854,40.743246389311174,22,rural
84,-74.05422467520944,40.75583837640648,22,rural
85,-74.04295655091654,40.73491411465102,22,rural
86,-73.98389504217849,40.72326908695432,22,rural
87,-74.03838919859459,40.75545796902746,22,rural
88,-74.05367309747675,40.75212286798179,22,rural
89,-74.02597859211014,40.78331003307919,22,rural
90,-74.0472492643145,40.7526159921504,22,rural
91,-74.00660854007776,40.740792645811,22,rural
92,-73.9947294864748,40.73648382275639,22,rural
93,-74.01061634786758,40.74447774983051,22,rural
94,-74.01219042241776,40.764478281315036,22,rural
95,-73.986794101344,40.78046701310344,22,rural
96,-74.00641303663957,40.729166847858416,22,rural
97,-74.03403328070401,40.73895111088427,22,rural
98,-74.0122527950184,40.745082225565284,22,rural
99,-74.0439115366342,40.77038943091546,22,rural
