ue_id,lon,lat,tick,space_type
0,-73.98873663207453,40.730113628507965,20,dense
1,-74.00754848960736,40.747592262367625,20,dense
2,-73.98318306348722,40.7376299255509,20,dense
3,-74.05014371928273,40.743920948834266,20,dense
4,-74.0238250433422,40.74206112725554,20,dense
5,-74.0252334198106,40.74790798130943,20,dense
6,-74.02204813037677,40.76182234705718,20,dense
7,-74.02594736085936,40.722846724693156,20,dense
8,-74.05201360058287,40.75814618764005,20,dense
9,-74.03130149815823,40.74113962140849,20,dense
10,-73.96579400538404,40.756136854986664,20,dense
11,-74.00434098287182,40.726197311878366,20,dense
12,-74.00767869608453,40.74424029793544,20,dense
13,-74.03433709300255,40.75404488110772,20,dense
14,-74.01580900152122,40.75259336700955,20,dense
15,-74.00726896365359,40.74643605281102,20,dense
16,-74.01364507058689,40.73363864147558,20,dense
17,-74.02033348044813,40.75420061884764,20,dense
18,-73.97976135825606,40.76305346603011,20,dense
19,-73.94744523905919,40.744875041923414,20,dense
20,-74.04025422824877,40.728091383389575,20,dense
21,-74.03312291299305,40.752903385603425,20,dense
22,-73.97313562806494,40.77593095468432,20,dense
23,-74.03873044408502,40.768720979628135,20,dense
24,-73.95992565560056,40.76265039596846,20,dense
25,-74.00496528028934,40.72441769735196,20,dense
26,-73.97513885764101,40.73293719833324,20,dense
27,-73.97417497802117,40.76548952301595,20,dense
28,-74.04853388789095,40.755890266632846,20,dense
29,-74.0024172293197,40.73840498419707,20,dense
30,-74.02605432755446,40.754272553449056,20,dense
31,-74.03816678628246,40.73635248136085,20,dense
32,-74.00211286826375,40.74443747403614,20,dense
33,-74.03974509079121,40.75828274983822,20,dense
34,-74.00987058785581,40.75408467696935,20,dense
35,-74.03989885827423,40.757844619184425,20,dense
36,-74.0026511514987,40.74531827208902,20,dense
37,-74.03497376469275,40.76184372740068,20,dense
38,-74.03657631192068,40.72602361757936,20,dense
39,-74.06254720522192,40.751664773890035,20,dense
40,-74.03462149827335,40.73554474384887,20,dense
41,-74.01261321425372,40.736847754415734,20,dense
42,-74.04946928622795,40.75062256535995,20,dense
43,-74.05690337798518,40.763956948221434,20,dense
44,-74.05858290985992,40.755776731152174,20,dense
45,-73.97202799249979,40.764045141711186,20,dense
46,-74.00740696846297,40.72999046159499,20,dense
47,-74.05041333245026,40.741113524407204,20,dense
48,-74.0362444171829,40.75826399911109,20,dense
49,-74.04367158694316,40.75063649124399,20,dense
50,-74.02918134572991,40.747347270655524,20,dense
51,-74.05477335579735,40.75928455843868,20,dense
52,-74.02772952728834,40.743929335869275,20,dense
53,-74.0588936147939,40.74218038998301,20,dense
54,-74.02692089162751,40.763047381945746,20,dense
55,-74.0373619392001,40.76009364391097,20,dense
56,-74.03136651913425,40.7525588860826,20,suburban
57,-74.01154885227807,40.73186099134819,20,suburban
58,-73.98074924552657,40.75400096769602,20,suburban
59,-73.9877988972193,40.72899528605498,20,suburban
60,-74.00263739930608,40.75991082513115,20,suburban
61,-74.01552799755817,40.77063050040318,20,suburban
62,-73.99024058192589,40.76494848242972,20,suburban
63,-74.02354557005215,40.75334316384914,20,suburban
64,-74.02946592366933,40.74492759478327,20,suburban
65,-74.00994789676366,40.76376675929307,20,suburban
66,-74.01682369595434,40.764217767723494,20,suburban
67,-74.03456314024152,40.76580643441154,20,suburban
68,-73.97319565501263,40.76150425551909,20,suburban
69,-73.99407193481686,40.780015473593785,20,suburban
70,-73.9520510950774,40.75710219940374,20,suburban
71,-73.99871309131734,40.7813842926497,20,suburban
72,-74.01864731437637,40.74981975370739,20,suburban
73,-73.99621485926365,40.73864297020988,20,suburban
74,-74.03351510367605,40.76717009954088,20,suburban
75,-74.02698139290935,40.77862321276883,20,suburban
76,-74.01610665709799,40.72612148093267,20,suburban
77,-74.00871509656571,40.779343159562636,20,suburban
78,-74.0513935196634,40.75889600719872,20,rural
79,-74.0170172858401,40.7672680484857,20,rural
80,-73.99390527894481,40.75020290860236,20,rural
81,-73.98789850065577,40.77730664682363,20,rural
82,-74.06012076025685,40.75382642474233,20,rural
83,-73.99392382269986,40.770474191743745,20,rural
84,-74.01465345951739,40.72364635492054,20,rural
85,-74.00588513974388,40.773463853166035,20,rural
86,-74.00172425751845,40.74579451245114,20,rural
87,-73.99203373727521,40.779089437101554,20,rural
88,-74.04995586022007,40.74301981349602,20,rural
89,-74.00070049415388,40.73449966317509,20,rural
90,-74.04681279366783,40.73060764608294,20,rural
91,-74.04183463167075,40.7445702009072,20,rural
92,-74.04723015979648,40.757887297199375,20,rural
93,-74.02675200789709,40.7655984481728,20,rural
94,-74.00385581517186,40.76251197836147,20,rural
95,-74.02060421462453,40.778307015057614,20,rural
96,-73.99647375311767,40.728224443704455,20,rural
97,-74.01900038722162,40.77305896510835,20,rural
98,-74.00768963388921,40.752463435673505,20,rural
99,-74.01724050299511,40.768621074862395,20,rural
