ue_id,lon,lat,tick,space_type
0,-73.99964401822392,40.73357887386483,17,dense
1,-74.05274999675115,40.7608331748329,17,dense
2,-73.99575720440424,40.735447603824134,17,dense
3,-73.99047879774825,40.73963941428926,17,dense
4,-74.01588756731852,40.73115448160027,17,dense
5,-74.03868473542491,40.72560188333532,17,dense
6,-74.04494326146666,40.77005049722218,17,dense
7,-74.04344347211259,40.76555080712728,17,dense
8,-74.03847383397617,40.73075450357547,17,dense
9,-74.00298797332803,40.74743588535931,17,dense
10,-74.01406656293085,40.75533831366891,17,dense
11,-74.01971331456699,40.733584038063405,17,dense
12,-74.02465487799226,40.760254774410456,17,dense
13,-73.95439147051093,40.76715621836233,17,dense
14,-74.02266688658648,40.74981296177256,17,dense
15,-74.03668416608086,40.761965475278686,17,dense
16,-74.03087442779298,40.74665343715713,17,dense
17,-74.03567190965113,40.769036463981564,17,dense
18,-74.02332512154405,40.74998655461164,17,dense
19,-74.01465762357259,40.74932635169937,17,dense
20,-74.0518797191759,40.7608539800454,17,dense
21,-73.9854086571319,40.77445485130918,17,dense
22,-73.96985091246805,40.73264320042853,17,dense
23,-74.04472479803822,40.76783958898174,17,dense
24,-74.03061488230304,40.74656577216252,17,dense
25,-74.01820529644218,40.758470208718556,17,dense
26,-73.99850283521997,40.73581986616474,17,dense
27,-74.03742035400978,40.76602344837857,17,dense
28,-74.0010956381081,40.73800351551896,17,dense
29,-74.03650245122002,40.76178251795996,17,dense
30,-73.96662347825773,40.76872048557284,17,dense
31,-74.02971751916138,40.74506398675856,17,dense
32,-74.05681704417289,40.75775075845249,17,dense
33,-73.98084621124937,40.780329741198315,17,dense
34,-74.04377037762347,40.74154933211438,17,dense
35,-74.01813393801577,40.75588773932859,17,dense
36,-74.03351139458906,40.74296292348812,17,dense
37,-73.98787428663697,40.724410822888366,17,dense
38,-73.95539701307092,40.74170543205939,17,dense
39,-74.05136947493173,40.7422262140807,17,dense
40,-74.02625208017969,40.74409522875367,17,dense
41,-74.05074361568913,40.75063760150999,17,dense
42,-74.03680901992672,40.75718961213004,17,dense
43,-74.00973822944205,40.74023407989725,17,dense
44,-74.00356685628135,40.750538052771525,17,dense
45,-73.99376289326784,40.728823701002256,17,dense
46,-74.0236843900581,40.74412660144902,17,dense
47,-74.04747208054619,40.74392368718776,17,dense
48,-74.03708622423693,40.764375608683025,17,dense
49,-73.97648484309606,40.7718580207307,17,dense
50,-74.00395986528102,40.73991342850129,17,suburban
51,-73.97685248880957,40.73918308523522,17,suburban
52,-74.00408413371177,40.76228073485116,17,suburban
53,-74.03803679342842,40.76222315461076,17,suburban
54,-74.02752452467294,40.75828602948067,17,suburban
55,-74.01691783196739,40.749123345035905,17,suburban
56,-74.03028411470358,40.73290323474267,17,suburban
57,-73.968272323098,40.74172276048897,17,suburban
58,-74.02853545035956,40.7456675204113,17,suburban
59,-73.97690796112971,40.77901354427595,17,suburban
60,-73.95463645703606,40.74726371398956,17,suburban
61,-73.95784067970872,40.75605373597234,17,suburban
62,-74.03030543530046,40.77980354586138,17,suburban
63,-73.98558581231993,40.76912053937249,17,suburban
64,-73.94983856378293,40.74891260569608,17,suburban
65,-74.03006170603098,40.734122121100555,17,suburban
66,-74.0276623807626,40.76668697017902,17,suburban
67,-73.95521816791457,40.75975631479902,17,suburban
68,-73.98018883224715,40.76902411679732,17,suburban
69,-74.02947350815955,40.72819020857179,17,suburban
70,-73.97431730872204,40.77010033129996,17,suburban
71,-74.0342452470224,40.72284436187292,17,suburban
72,-74.02731170393041,40.7424051707643,17,suburban
73,-74.01013623347043,40.7627352186875,17,suburban
74,-73.9649736242326,40.7438197264275,17,suburban
75,-73.96262199216629,40.7483862787672,17,suburban
76,-73.99961754190997,40.762825773305764,17,suburban
77,-74.02404441143298,40.770590630886375,17,suburban
78,-73.99508758031996,40.73735142254298,17,suburban
79,-73.95284556323215,40.74523526431817,17,suburban
80,-73.99132487346476,40.77845578543169,17,suburban
81,-73.99259470253075,40.73871805484163,17,rural
82,-74.03831857001927,40.756181340085476,17,rural
83,-74.05055435231462,40.7422765050407,17,rural
84,-74.01253067171842,40.778782127592166,17,rural
85,-73.99688690799641,40.78694114247935,17,rural
86,-74.02629860452969,40.725744297772565,17,rural
87,-74.00271368018694,40.72878155427902,17,rural
88,-74.04171279614296,40.76581768853986,17,rural
89,-74.02707623805767,40.77720474038554,17,rural
90,-74.05277411955954,40.74848674984409,17,rural
91,-73.99173364638959,40.77726008548384,17,rural
92,-73.99566159146654,40.76421010541773,17,rural
93,-74.03458316035177,40.773833597897365,17,rural
94,-73.99371389925,40.77526512778225,17,rural
95,-74.03769732888541,40.75429182477039,17,rural
96,-74.05268844831285,40.7614415362068,17,rural
97,-74.0226142787311,40.73948868640775,17,rural
98,-74.00962670545172,40.78571687892912,17,rural
99,-74.02057905821746,40.72820349600447,17,rural
