ue_id,lon,lat,tick,space_type
0,-74.04897719518502,40.76838166670708,19,dense
1,-74.01379471102612,40.741209467285046,19,dense
2,-74.05344819962917,40.752052047326686,19,dense
3,-74.04228488942802,40.74029303801957,19,dense
4,-74.04241907682525,40.738595695996345,19,dense
5,-74.01354260086866,40.75351690344892,19,dense
6,-74.03633355128106,40.765546580314385,19,dense
7,-74.02736039241694,40.722073783859365,19,dense
8,-74.04970151115226,40.73348046641829,19,dense
9,-73.94832015562692,40.75849912738867,19,dense
10,-74.0340750458754,40.727325833990804,19,dense
11,-74.02421372309085,40.744708425353075,19,dense
12,-73.96981055890559,40.77675440463029,19,dense
13,-74.03180469469356,40.7476857482048,19,dense
14,-74.04903152132407,40.74437685436841,19,dense
15,-73.97861460875964,40.74884202076975,19,dense
16,-74.02534906769763,40.7629499801286,19,dense
17,-74.024830957631,40.738517265473284,19,dense
18,-74.02366899943372,40.75160184024274,19,dense
19,-74.03090414341547,40.72882266303274,19,dense
20,-74.03734202738111,40.7564167757448,19,dense
21,-74.05113435241654,40.7614813110761,19,dense
22,-73.98829753660519,40.748593186187826,19,dense
23,-74.04182973519501,40.75525146101806,19,dense
24,-73.99921008217204,40.726482940863505,19,dense
25,-74.02318052641954,40.75494048510534,19,dense
26,-74.03555480254367,40.73025967208949,19,dense
27,-74.02091992262758,40.74645026125649,19,dense
28,-74.03221305620545,40.76632030768452,19,dense
29,-73.98203547519421,40.75888009571289,19,dense
30,-74.02200163755435,40.73383206162747,19,dense
31,-74.02180144918586,40.76012464058067,19,dense
32,-74.02664203287695,40.749235839609334,19,dense
33,-73.98811787772563,40.75851347582457,19,dense
34,-74.04178216553862,40.75047900917228,19,dense
35,-74.03690812609254,40.72990031174909,19,dense
36,-74.02475122535299,40.72995467322616,19,dense
37,-74.0546105532496,40.760972287581865,19,dense
38,-74.02353343449585,40.76016771044436,19,dense
39,-74.03975159894622,40.766207942625336,19,dense
40,-74.05866595534113,40.758239841864025,19,dense
41,-74.025112434899,40.744957948556284,19,dense
42,-74.0315480844246,40.728432314985824,19,dense
43,-74.02648830988237,40.74202166581671,19,dense
44,-74.05818092325896,40.75596051642235,19,dense
45,-73.97268379201078,40.77374365114981,19,dense
46,-74.04125494506607,40.7333374803267,19,dense
47,-74.00027625846778,40.722258377079385,19,dense
48,-74.03395478467529,40.728950118064326,19,dense
49,-74.02495305322425,40.740447768008124,19,dense
50,-73.99459342980168,40.74591245641076,19,dense
51,-74.02845260278053,40.73524964504783,19,dense
52,-74.04550195795619,40.75374583655054,19,dense
53,-73.98634564117249,40.72738991319543,19,dense
54,-74.06091832930052,40.751032472839846,19,dense
55,-74.00576253003096,40.76643960710765,19,suburban
56,-74.03157556718246,40.743877309812355,19,suburban
57,-73.9808394080708,40.782373330101045,19,suburban
58,-74.02765903916922,40.75136503692949,19,suburban
59,-74.01103681048616,40.74107903880431,19,suburban
60,-74.01172191638167,40.74519142137619,19,suburban
61,-74.02104233399452,40.772641282171975,19,suburban
62,-73.99841211780819,40.735702560948035,19,suburban
63,-74.02616302674798,40.774156735148445,19,suburban
64,-73.97341934452984,40.75961237751241,19,suburban
65,-73.9984105308606,40.78307551879616,19,suburban
66,-74.01755961153137,40.74288477371312,19,suburban
67,-74.00887375997527,40.7314513304907,19,suburban
68,-73.97339239495838,40.761467287914385,19,suburban
69,-73.9714520803983,40.765522868989656,19,suburban
70,-73.99270255734965,40.76404080681686,19,suburban
71,-74.02717162644419,40.786336210137826,19,suburban
72,-74.00227997714475,40.786929363548495,19,suburban
73,-73.99683241666744,40.78684385710656,19,suburban
74,-74.02913503258003,40.746415761556406,19,suburban
75,-73.99076490527928,40.785804068647025,19,suburban
76,-73.98018472456825,40.73815171137908,19,suburban
77,-73.95205523526316,40.7645917298535,19,suburban
78,-73.95389429157612,40.74325786396286,19,suburban
79,-74.00937015887516,40.77860724868643,19,suburban
80,-73.95564508570324,40.764514349617045,19,suburban
81,-73.97447042655064,40.73641689342667,19,suburban
82,-74.01758747457582,40.73809993270046,19,rural
83,-74.02324079598402,40.72513320154448,19,rural
84,-74.02837432390548,40.78241613265522,19,rural
85,-74.05478241600166,40.74354308394314,19,rural
86,-73.99889440547601,40.74897850487812,19,rural
87,-73.99885817107779,40.7291673018042,19,rural
88,-74.04169885801387,40.728288175007776,19,rural
89,-74.02691520147674,40.786392918064564,19,rural
90,-74.00373109532418,40.77009381911911,19,rural
91,-74.03859432407393,40.738791060111865,19,rural
92,-74.00690580486356,40.778840284915084,19,rural
93,-74.01515263238088,40.74812003418803,19,rural
94,-74.00101841009936,40.768345353628334,19,rural
95,-74.00828266927164,40.74471213626697,19,rural
96,-74.02490040065103,40.73241710795563,19,rural
97,-73.98256041397502,40.78503715765108,19,rural
98,-74.0244830417166,40.7373506940016,19,rural
99,-74.00777582046628,40.7472949022174,19,rural
