ue_id,lon,lat,tick,space_type
0,-74.04091962103237,40.75123264670188,23,dense
1,-73.97863472225832,40.76628252830938,23,dense
2,-74.02513060504042,40.74933107752312,23,dense
3,-74.00672515815775,40.73251022378014,23,dense
4,-73.99894837436976,40.74822755547932,23,dense
5,-73.9827633838574,40.77086409400763,23,dense
6,-74.04644667540401,40.730655962437666,23,dense
7,-74.02521372499383,40.74211586620056,23,dense
8,-74.06224304482689,40.75327356352404,23,dense
9,-74.04758423806192,40.762333305277764,23,dense
10,-73.9615963384166,40.73859094791485,23,dense
11,-74.02028643773029,40.75616288390289,23,dense
12,-74.05532171594749,40.76479798858358,23,dense
13,-73.95227222690454,40.75927113539076,23,dense
14,-74.05297642572936,40.74429189747101,23,dense
15,-74.03490718016519,40.75466882300398,23,dense
16,-73.98930982293234,40.7623572133639,23,dense
17,-74.03979523344542,40.76936685815746,23,dense
18,-74.03212901338924,40.76754764149207,23,dense
19,-74.05028256421147,40.73751894412905,23,dense
20,-74.04536244014136,40.734083434322734,23,dense
21,-74.0585045678665,40.74707695753705,23,dense
22,-74.02924955416464,40.74564313136267,23,dense
23,-73.9893084817918,40.73794509292073,23,dense
24,-74.01983109184042,40.7549427061324,23,dense
25,-73.97925726964229,40.764915226064915,23,dense
26,-73.9987882712024,40.74505730680143,23,dense
27,-74.04103968244893,40.77271891100646,23,dense
28,-74.02213800229316,40.731650603199874,23,dense
29,-74.00602865587878,40.72718673206618,23,dense
30,-73.97711902511517,40.72440271218548,23,dense
31,-74.0127605894381,40.72247749411139,23,dense
32,-74.03864558841542,40.732294195428736,23,dense
33,-74.04747264852728,40.75833279613562,23,dense
34,-74.04018951358125,40.72511775497303,23,dense
35,-74.01139840217526,40.72187005092407,23,dense
36,-73.983437606774,40.74087009923831,23,dense
37,-74.03963118524968,40.75034227112576,23,dense
38,-74.05420906867198,40.764570935377385,23,dense
39,-73.96229213740021,40.739184639057235,23,dense
40,-74.03610529726976,40.726394067074274,23,dense
41,-74.0337186559111,40.738429200722955,23,dense
42,-74.04892730519329,40.742010122577426,23,dense
43,-74.01075698582146,40.74250635488175,23,dense
44,-73.96842642783412,40.76254892953962,23,dense
45,-74.02307049004708,40.75498519468934,23,dense
46,-74.02594537999633,40.75356659961861,23,dense
47,-73.99212245834164,40.75919196330459,23,dense
48,-74.0449789125565,40.74955095292667,23,dense
49,-73.97310874923825,40.74195063303767,23,dense
50,-73.97432853214568,40.73057254495302,23,suburban
51,-74.01941981928795,40.76772541035013,23,suburban
52,-73.98711183258834,40.76313717730161,23,suburban
53,-73.99388316791152,40.78349564234412,23,suburban
54,-73.98727129779243,40.75978287563735,23,suburban
55,-73.97228247865128,40.73479178525322,23,suburban
56,-74.0007835497357,40.7567249166572,23,suburban
57,-74.01867161898195,40.733349667468794,23,suburban
58,-74.03056077138446,40.731183488544374,23,suburban
59,-74.00893692791908,40.760626901215616,23,suburban
60,-73.99688422703316,40.767934667499816,23,suburban
61,-73.98180448087291,40.73584186930583,23,suburban
62,-74.02091434103605,40.77758772041635,23,suburban
63,-73.9960696129772,40.78515521926612,23,suburban
64,-73.98808318130439,40.78559220938416,23,suburban
65,-74.01930892688148,40.7418932173451,23,suburban
66,-73.99850064880522,40.75667669141262,23,suburban
67,-73.99343716319703,40.75366746714867,23,suburban
68,-74.00507081614904,40.78334742821635,23,suburban
69,-74.00337879496871,40.76989836792217,23,suburban
70,-73.99886999477245,40.73426688809458,23,suburban
71,-73.95329384594622,40.75705344150618,23,suburban
72,-73.98288535190252,40.72424435278107,23,suburban
73,-74.03371841789837,40.75325549034869,23,suburban
74,-73.9925191421092,40.7826413791775,23,suburban
75,-73.99721536597423,40.75101644732303,23,rural
76,-74.0454268626513,40.7539538819902,23,rural
77,-74.04333191804112,40.77077014947499,23,rural
78,-74.0045414040455,40.757041502661,23,rural
79,-74.05789557293508,40.755196266273515,23,rural
80,-74.01412381146801,40.7342325400775,23,rural
81,-74.03554687336604,40.73918294444725,23,rural
82,-74.02552015771029,40.775078351766446,23,rural
83,-74.04723310731774,40.76502308053898,23,rural
84,-74.00599764425955,40.73843994842897,23,rural
85,-74.06101096792703,40.74565239436759,23,rural
86,-74.03098950989897,40.73039913225979,23,rural
87,-74.00324230000658,40.721790371663474,23,rural
88,-74.01056131076092,40.775635207374826,23,rural
89,-74.053577431558,40.74238660535081,23,rural
90,-73.99712101379194,40.741726847527104,23,rural
91,-74.01179038247041,40.76231968904895,23,rural
92,-74.06177526726022,40.74969882179236,23,rural
93,-74.04586860788726,40.748350183191604,23,rural
94,-73.9918631290542,40.7272645331478,23,rural
95,-74.04229441866819,40.760012705739584,23,rural
96,-74.00722366727166,40.74496786021154,23,rural
97,-74.00499770605225,40.74098193696535,23,rural
98,-74.01677831177516,40.73972870311644,23,rural
99,-74.00502869275239,40.736825053440064,23,rural
