ue_id,lon,lat,tick,space_type
0,-74.01750632193895,40.756216503560104,0,dense
1,-73.96870348399003,40.7407704077266,0,dense
2,-74.01956772928682,40.76022988614292,0,dense
3,-74.02150193268704,40.750018142789784,0,dense
4,-74.02027381131612,40.76182870593143,0,dense
5,-74.029431555418,40.74038500923799,0,dense
6,-73.96951013266471,40.741443963674186,0,dense
7,-74.01026434491112,40.75245001842995,0,dense
8,-74.05149241310397,40.75136801307554,0,dense
9,-74.03177938137691,40.758180287273156,0,dense
10,-73.97620772407714,40.77854604155005,0,dense
11,-74.0350957135932,40.75929973476372,0,dense
12,-74.05831963802214,40.74523759266778,0,dense
13,-74.03706489659157,40.73412421052967,0,dense
14,-74.01473007946763,40.72848437231973,0,dense
15,-74.06027804506428,40.75181329039004,0,dense
16,-74.00962466115227,40.75452188922433,0,dense
17,-74.04927386715892,40.753830674372516,0,dense
18,-74.0165177689131,40.754426049746684,0,dense
19,-74.02853046488696,40.76361274796162,0,dense
20,-73.98574868140652,40.725585484275335,0,dense
21,-73.99690399507567,40.75376578714334,0,dense
22,-74.01058560428783,40.72965876217683,0,dense
23,-74.03373108581211,40.75603473177687,0,dense
24,-73.95916081140072,40.76089788441833,0,dense
25,-74.0407357557701,40.76775281969456,0,dense
26,-73.97857700463081,40.74912346269563,0,dense
27,-74.03404489117511,40.73388277939341,0,dense
28,-74.05377777891253,40.75210621191582,0,dense
29,-74.04503433784392,40.763416397725024,0,dense
30,-74.05377480288186,40.74334353705865,0,dense
31,-73.95484810200406,40.76167399183225,0,dense
32,-74.01666108699487,40.74076586022551,0,dense
33,-74.01424258497411,40.75124684782255,0,dense
34,-74.0374460148964,40.77604924058709,0,suburban
35,-73.98210575215464,40.766544685115036,0,suburban
36,-74.01334436503403,40.73855435167338,0,suburban
37,-74.02365640879518,40.76376115035805,0,suburban
38,-74.01959823881103,40.727936344858776,0,suburban
39,-73.98944159510654,40.78117666416394,0,suburban
40,-74.02279920976669,40.742672695105895,0,suburban
41,-73.96947668229177,40.75508095489899,0,suburban
42,-74.03185598557923,40.74241607393049,0,suburban
43,-74.00187421596087,40.76136215680946,0,suburban
44,-74.00386909336613,40.75497969190931,0,suburban
45,-73.99607536675201,40.727746081955175,0,suburban
46,-73.99142487524257,40.746871427190634,0,suburban
47,-73.95207353446386,40.75181011710821,0,suburban
48,-73.9948765909774,40.75334611399811,0,suburban
49,-74.03794337508016,40.78299105703944,0,suburban
50,-73.97095159393199,40.732060320715284,0,suburban
51,-73.99994118279608,40.73262923960454,0,suburban
52,-74.01458234569995,40.77138974516541,0,suburban
53,-73.96683560077722,40.73421541695794,0,suburban
54,-73.95570969130871,40.75238325837377,0,suburban
55,-73.95507781863455,40.76016072393012,0,suburban
56,-73.95400337502271,40.74602216158716,0,suburban
57,-73.9940374678555,40.73843939533684,0,suburban
58,-73.99972443536,40.78043250540055,0,suburban
59,-73.95579586343332,40.74221441869258,0,suburban
60,-74.02457665268794,40.734165405562884,0,suburban
61,-73.97491417773475,40.756230751477226,0,suburban
62,-74.01459844484906,40.7216096104469,0,suburban
63,-73.99757047126421,40.78244601002694,0,suburban
64,-74.00894558363444,40.754668418786736,0,suburban
65,-73.99702746891022,40.78443513180937,0,suburban
66,-74.03275787987687,40.76489811746355,0,suburban
67,-74.00797409557315,40.75811139453057,0,rural
68,-74.01341218615751,40.736296015100734,0,rural
69,-74.00703879161848,40.75903740486358,0,rural
70,-73.9993743639601,40.75017106676185,0,rural
71,-74.0619406304251,40.758447738489465,0,rural
72,-73.99268439728574,40.77218237338668,0,rural
73,-73.99344585777074,40.78710517367168,0,rural
74,-74.02756029141074,40.73518396010368,0,rural
75,-73.99705122043758,40.76919904677828,0,rural
76,-74.03452739557265,40.778409054668785,0,rural
77,-73.99046869237715,40.77321775152894,0,rural
78,-73.98757467029533,40.72458242132398,0,rural
79,-74.00045901348334,40.765627761274125,0,rural
80,-74.00173813217361,40.76674619841801,0,rural
81,-74.00636358195972,40.729314715191585,0,rural
82,-74.062864183422,40.75852396032219,0,rural
83,-73.99922538971057,40.775838342099405,0,rural
84,-74.04436688174702,40.74239711300294,0,rural
85,-73.98273777253256,40.78475319254313,0,rural
86,-74.00454368147867,40.74574658166786,0,rural
87,-74.0294545217882,40.732441192917605,0,rural
88,-73.98744916879896,40.733452122363744,0,rural
89,-74.05540260256673,40.76402752666157,0,rural
90,-74.01077237368705,40.7304834429255,0,rural
91,-74.00741794119328,40.76123383945722,0,rural
92,-74.01851721965075,40.76255649740054,0,rural
93,-74.03862989196793,40.75501898244378,0,rural
94,-74.00839650288349,40.7363995012446,0,rural
95,-74.05039031734343,40.74606942026328,0,rural
96,-74.04086936123801,40.76479397720853,0,rural
97,-74.03833902946127,40.75742514514848,0,rural
98,-73.99734025956825,40.75788141830037,0,rural
99,-74.0492532187396,40.74252686967158,0,rural
