ue_id,lon,lat,tick,space_type
0,-74.02909244562217,40.73976455621897,3,dense
1,-73.99201880247148,40.73358322149761,3,dense
2,-73.95411491374317,40.765536227549354,3,dense
3,-74.00431131280669,40.740302197995504,3,dense
4,-74.03747645874772,40.74188190574306,3,dense
5,-74.05975493326463,40.75011881464062,3,dense
6,-73.98755821431887,40.756129746482046,3,dense
7,-74.03300790893488,40.755352547396775,3,dense
8,-74.04013657227631,40.732914223193106,3,dense
9,-74.01419019693076,40.75268586086067,3,dense
10,-74.0367925458276,40.73879473034228,3,dense
11,-73.98681617113142,40.726917590682575,3,dense
12,-74.04199891323043,40.76030391969576,3,dense
13,-74.0511226846529,40.76531514380256,3,dense
14,-74.03526869117493,40.762363519509115,3,dense
15,-74.03635774644884,40.734913702609184,3,dense
16,-73.98693533961885,40.75230725279168,3,dense
17,-74.02994958588276,40.76209300503244,3,dense
18,-74.00785686624599,40.74418945522412,3,dense
19,-74.03741327080637,40.7373058162356,3,dense
20,-74.03474925840263,40.75630648627665,3,dense
21,-74.04687849250881,40.73919584248992,3,dense
22,-73.96363343316644,40.73884483417724,3,dense
23,-74.0317123574059,40.75929999242452,3,dense
24,-73.95657435835663,40.752360646533404,3,dense
25,-73.9859809469323,40.738867470635455,3,dense
26,-74.00500406847938,40.73631310672935,3,dense
27,-74.04159788041865,40.74934120856718,3,dense
28,-74.05878330207499,40.76264356309269,3,dense
29,-74.03180840867772,40.767813317482336,3,dense
30,-74.0239813742289,40.76062954415406,3,dense
31,-74.03033232292005,40.74256715326748,3,dense
32,-74.02428188279629,40.761220827467284,3,dense
33,-73.99802166622231,40.72874092292256,3,dense
34,-74.02253731404775,40.773836979281064,3,suburban
35,-74.03597540689974,40.78708574285126,3,suburban
36,-74.0144966767334,40.7732725479435,3,suburban
37,-73.98340661436862,40.72440966412259,3,suburban
38,-73.96712012275779,40.77110670936429,3,suburban
39,-73.99107225075387,40.78274624367852,3,suburban
40,-73.97840934579676,40.758800321196894,3,suburban
41,-73.99174275471131,40.75093282101428,3,suburban
42,-74.01859654229915,40.74458314609248,3,suburban
43,-74.02315837718825,40.74676250988039,3,suburban
44,-74.01675692748148,40.72983957345762,3,suburban
45,-73.97712521302894,40.73683409514476,3,suburban
46,-73.96446921165894,40.756885186771456,3,suburban
47,-74.01886510999583,40.77864045921306,3,suburban
48,-74.01841566931991,40.76714760299483,3,suburban
49,-74.0113582836658,40.76262598706545,3,suburban
50,-73.97635486111533,40.764905054223625,3,suburban
51,-74.03579248229799,40.75250679813423,3,suburban
52,-74.03012631504922,40.754376523519916,3,suburban
53,-73.99305885666534,40.7307271328809,3,suburban
54,-73.98411633026535,40.783124380090776,3,suburban
55,-73.98979559456352,40.77041711916724,3,suburban
56,-73.99613766737069,40.749004875300635,3,suburban
57,-73.99347175885265,40.76591077074054,3,suburban
58,-73.99007530899054,40.75234598211908,3,suburban
59,-73.9974569299784,40.75373353131708,3,suburban
60,-74.01781910068189,40.774021508315876,3,suburban
61,-74.00071090287372,40.7840834013344,3,suburban
62,-73.99595462494537,40.78713911117474,3,suburban
63,-73.98900669677481,40.73126719792577,3,suburban
64,-73.99521381275528,40.72668688978237,3,suburban
65,-73.95223273350722,40.75391641757392,3,suburban
66,-73.98666467842267,40.774987941373006,3,suburban
67,-74.0418938372982,40.74109936967574,3,rural
68,-74.03269916450574,40.78707871751264,3,rural
69,-73.99889780212595,40.765999328064446,3,rural
70,-73.99948652293786,40.765792840035346,3,rural
71,-74.03268724216512,40.73886400866104,3,rural
72,-74.0622858652443,40.75791261330084,3,rural
73,-74.03102261666051,40.72328732086801,3,rural
74,-73.9837545974751,40.723825060353754,3,rural
75,-73.99664412331661,40.76243929203351,3,rural
76,-74.04980672573762,40.74443263724355,3,rural
77,-74.0457346792531,40.756895339690615,3,rural
78,-74.0409417807438,40.736887214423035,3,rural
79,-74.02914276554992,40.728311699247065,3,rural
80,-73.99914206829372,40.75592539653707,3,rural
81,-74.03192367145037,40.7273303356606,3,rural
82,-74.00403870378996,40.78552539852297,3,rural
83,-74.05126484953898,40.74411071028069,3,rural
84,-73.99276292662313,40.72810296371449,3,rural
85,-74.01608990230649,40.744469625039564,3,rural
86,-74.03652187409706,40.72675500737133,3,rural
87,-74.04777673756675,40.750469965390636,3,rural
88,-74.06003363753733,40.75035181470052,3,rural
89,-74.00511429868702,40.78114145525856,3,rural
90,-74.05351674759123,40.759149712146524,3,rural
91,-74.00096387378927,40.78473814906007,3,rural
92,-74.00782760907698,40.78037754246838,3,rural
93,-74.05078887375166,40.76795491519041,3,rural
94,-73.99920510632224,40.74491525773779,3,rural
95,-73.99950434773977,40.772492720701024,3,rural
96,-74.03064011808266,40.78666470584783,3,rural
97,-74.03749602068712,40.77689275997089,3,rural
98,-74.0414297535416,40.73307102002499,3,rural
99,-74.01515362398221,40.7329021599036,3,rural
