ue_id,lon,lat,tick,space_type
0,-74.01638211126127,40.752151876211805,18,dense
1,-73.99631446109517,40.75075805635277,18,dense
2,-74.04135324194702,40.76870931095605,18,dense
3,-74.03008500920771,40.736024743742654,18,dense
4,-74.01735487922255,40.75734365949214,18,dense
5,-74.0220371726262,40.752107747437535,18,dense
6,-74.02160405191883,40.75221173637945,18,dense
7,-74.02494213733821,40.72273866197443,18,dense
8,-74.0378811003983,40.728315729865685,18,dense
9,-73.99788323887154,40.75218974002149,18,dense
10,-74.00416681464478,40.74779227811762,18,dense
11,-74.03122297090175,40.75831647878522,18,dense
12,-74.03551528426266,40.76324546176249,18,dense
13,-74.0593813375028,40.743656077451305,18,dense
14,-74.03183682632422,40.73246781914704,18,dense
15,-73.98710631653866,40.72734195287794,18,dense
16,-74.02254964184822,40.7273044426352,18,dense
17,-74.03577613484211,40.75942820438278,18,dense
18,-73.96396566667642,40.74125181489483,18,dense
19,-74.01895695707384,40.75935532294954,18,dense
20,-74.0455231499267,40.75252256487514,18,dense
21,-74.00801038373561,40.7512518000307,18,dense
22,-74.03803664007064,40.76243592892155,18,dense
23,-73.96485286506784,40.76674831367712,18,dense
24,-74.0596500221028,40.758825554668256,18,dense
25,-74.03931746870242,40.725099945633744,18,dense
26,-74.0333231100941,40.74373627868923,18,dense
27,-74.01930250324983,40.75981961798713,18,dense
28,-74.03887215475831,40.75052613609279,18,dense
29,-73.9693826730372,40.76575314799413,18,dense
30,-74.02438621232344,40.74533462852149,18,dense
31,-74.03426039073918,40.76539615360678,18,dense
32,-74.02444832125772,40.74678833888391,18,dense
33,-74.02248294107116,40.74652009053686,18,dense
34,-74.02964979025154,40.74223698940108,18,dense
35,-74.04515078818356,40.733853517208644,18,dense
36,-74.04682581534937,40.76606888257394,18,dense
37,-74.03868915267428,40.7268806342363,18,dense
38,-73.95575639277358,40.7400011682254,18,dense
39,-73.99122485909413,40.734539734339066,18,dense
40,-74.04630008056597,40.74726433700222,18,dense
41,-74.04601226458733,40.742563599114874,18,dense
42,-74.0373837133317,40.741457828961885,18,dense
43,-74.05453904574335,40.76349396538924,18,dense
44,-74.04685341899406,40.7678008724913,18,dense
45,-74.0101867697526,40.73837798533511,18,dense
46,-74.03252050253232,40.732421701098396,18,dense
47,-74.02230881448156,40.74621857895648,18,dense
48,-73.99529087177393,40.75334269310886,18,dense
49,-74.04449823185857,40.75363077181069,18,dense
50,-73.96813739494027,40.74327137541268,18,suburban
51,-74.0212132131508,40.75190698646358,18,suburban
52,-73.95497924040424,40.75101695323312,18,suburban
53,-74.02733646374166,40.78441800771069,18,suburban
54,-73.97213167499578,40.74609135631831,18,suburban
55,-73.99984978919139,40.763838897205886,18,suburban
56,-74.0276377873531,40.76396558170417,18,suburban
57,-74.02029678263438,40.74639633301472,18,suburban
58,-74.02602268605185,40.76457799676533,18,suburban
59,-74.01716916951224,40.745946992965266,18,suburban
60,-74.03184105260475,40.76673775535629,18,suburban
61,-74.01691882816033,40.77892668067512,18,suburban
62,-74.00288472578285,40.77365671625824,18,suburban
63,-73.9878753125047,40.758199852992114,18,suburban
64,-73.97127846647223,40.72849286526155,18,suburban
65,-73.96652078260507,40.73333717774143,18,suburban
66,-73.99546416776393,40.77656367393989,18,suburban
67,-74.01132220664921,40.75849522220766,18,suburban
68,-73.95201355335067,40.751171000514994,18,suburban
69,-74.02453155241405,40.72295022425804,18,suburban
70,-74.00953409270804,40.76250533508391,18,suburban
71,-74.01904413276786,40.75323775398535,18,suburban
72,-73.95325527563263,40.75143302557638,18,suburban
73,-74.03160429494221,40.74606587826305,18,suburban
74,-73.9926773419201,40.75391404535986,18,suburban
75,-73.95902665283388,40.76267152767712,18,suburban
76,-73.98243793170167,40.724331635352044,18,suburban
77,-74.0339116891355,40.77150747129175,18,suburban
78,-74.0008565491775,40.78104481271978,18,suburban
79,-74.01963087390732,40.72345049781442,18,rural
80,-74.02338806128276,40.727690329938596,18,rural
81,-74.06228458511701,40.748839647473474,18,rural
82,-74.00551934921518,40.741435930419186,18,rural
83,-74.00385476175693,40.74605051030383,18,rural
84,-74.02870827044141,40.724764020387354,18,rural
85,-74.05342362875412,40.766514040786014,18,rural
86,-74.00819528752461,40.73078782120126,18,rural
87,-74.00306415362405,40.74824192799704,18,rural
88,-74.05433158973354,40.74468276351876,18,rural
89,-74.00733442420011,40.76459320100611,18,rural
90,-74.00073562317074,40.75457715545556,18,rural
91,-73.99971159634114,40.768643810607145,18,rural
92,-74.03428922853915,40.78301983109653,18,rural
93,-74.02518681992073,40.739402107381345,18,rural
94,-74.00622848098587,40.76706478381796,18,rural
95,-74.04140366704654,40.77513102367534,18,rural
96,-74.005782226556,40.76897819984608,18,rural
97,-73.99744032874602,40.774242782099385,18,rural
98,-73.99790136538624,40.786136387093066,18,rural
99,-74.00954568212899,40.78078214599869,18,rural
