ue_id,lon,lat,tick,space_type
0,-74.03057153401471,40.7556219415563,1,dense
1,-74.05581198510941,40.76178924742441,1,dense
2,-74.04427410758657,40.74956562371084,1,dense
3,-74.04115833731204,40.76092639240123,1,dense
4,-74.00262185224899,40.73595675320447,1,dense
5,-74.04305670046973,40.75756238549356,1,dense
6,-74.03915200013465,40.748762653891326,1,dense
7,-73.97263951635398,40.739942500420895,1,dense
8,-74.01954929860312,40.755735629070685,1,dense
9,-74.03558930522391,40.747067812158,1,dense
10,-74.0227665944396,40.72701455649483,1,dense
11,-74.01931651905642,40.7494424344067,1,dense
12,-74.0294752265289,40.74153542122629,1,dense
13,-73.96395468684305,40.77205807045287,1,dense
14,-74.04661740582846,40.76370977208376,1,dense
15,-73.96822351944625,40.733868864627624,1,dense
16,-74.02910191989356,40.74654587379847,1,dense
17,-74.05414658125478,40.7407169148045,1,dense
18,-74.02456802105952,40.74892034791721,1,dense
19,-73.96389772849938,40.76482499591029,1,dense
20,-73.97642427836759,40.76150744606131,1,dense
21,-73.96617732280819,40.743368173227154,1,dense
22,-73.96848875398346,40.76076793795995,1,dense
23,-74.04316865836422,40.741823036050214,1,dense
24,-74.02613710084785,40.742230238010464,1,dense
25,-73.94770936792227,40.760226016892624,1,dense
26,-74.04879777998272,40.76158751970114,1,dense
27,-73.97073292734176,40.733327658453696,1,dense
28,-74.01636131052378,40.758949804819274,1,dense
29,-74.0525994524052,40.75873881044287,1,dense
30,-73.97417213576544,40.75435906515055,1,dense
31,-74.0362353899475,40.76537448243276,1,dense
32,-74.05286730246672,40.748157603571336,1,dense
33,-74.01746397359437,40.75716854838624,1,dense
34,-74.0153308591542,40.76815199173117,1,suburban
35,-74.0031775623523,40.763595797779864,1,suburban
36,-74.03357288378824,40.761244043330024,1,suburban
37,-74.00812387316837,40.77527378184223,1,suburban
38,-74.02761704403078,40.72679535698101,1,suburban
39,-74.0101575159,40.76041910845012,1,suburban
40,-74.01381276841855,40.762049819431404,1,suburban
41,-73.97799625392796,40.73585015096878,1,suburban
42,-73.9494017946512,40.74828401981326,1,suburban
43,-74.02953857811602,40.75883421307921,1,suburban
44,-74.00068050747014,40.72453894623487,1,suburban
45,-74.00498639053328,40.747123823969375,1,suburban
46,-74.01057117518306,40.75346478788105,1,suburban
47,-73.95097419379852,40.75100252791304,1,suburban
48,-74.02606291241821,40.76261365810114,1,suburban
49,-73.97993573585454,40.77851987400064,1,suburban
50,-73.99978344801761,40.74438303384367,1,suburban
51,-74.01897980710503,40.757868879305384,1,suburban
52,-73.98666342970978,40.74852088661415,1,suburban
53,-74.01658272280089,40.77511835627428,1,suburban
54,-73.99971960020466,40.762511894954756,1,suburban
55,-73.98861746835607,40.769502947929375,1,suburban
56,-74.02801522484,40.740449756108085,1,suburban
57,-73.96258246463422,40.769570489467775,1,suburban
58,-74.00086946093319,40.76651554694047,1,suburban
59,-73.98734402128095,40.77922497523609,1,suburban
60,-73.99830722577866,40.771990001515306,1,suburban
61,-74.02678953526637,40.743773403886074,1,suburban
62,-73.95543708654941,40.75045066612127,1,suburban
63,-73.95190851246491,40.760084937519736,1,suburban
64,-73.98643504086624,40.74182647696827,1,suburban
65,-73.97695457865434,40.75321088961824,1,suburban
66,-73.99176977419042,40.727606090818796,1,suburban
67,-73.99115534067856,40.78363926892984,1,rural
68,-74.06091447345163,40.7619795047837,1,rural
69,-74.0108362948834,40.726103691485406,1,rural
70,-74.01934128681172,40.76291800346173,1,rural
71,-74.02452451211936,40.768579145977164,1,rural
72,-74.0146718752551,40.785600364103985,1,rural
73,-74.06234866403338,40.756143986724005,1,rural
74,-74.04429969598405,40.762690774002486,1,rural
75,-74.01872631698367,40.73012021561121,1,rural
76,-74.01081031696481,40.726774359401645,1,rural
77,-74.06038687522145,40.75974679570237,1,rural
78,-73.98882682914231,40.77147382609877,1,rural
79,-74.04834295877528,40.76554838364137,1,rural
80,-74.0542424490354,40.76069633396156,1,rural
81,-74.01607465401972,40.78664783154694,1,rural
82,-73.99913730815314,40.767890857801284,1,rural
83,-74.01226714204172,40.761481526478384,1,rural
84,-74.05669552167505,40.75086503994954,1,rural
85,-74.04361125322788,40.765881539209985,1,rural
86,-73.99136183625473,40.73976991616057,1,rural
87,-73.98752450795125,40.78535078455261,1,rural
88,-74.04298957453722,40.73617616469708,1,rural
89,-74.05889455666585,40.74860127151124,1,rural
90,-74.03727245982753,40.745978811404775,1,rural
91,-73.99838335514869,40.77327203848748,1,rural
92,-74.01413195936749,40.72793482822074,1,rural
93,-74.0375334952722,40.7362020803869,1,rural
94,-74.0034621416611,40.76150886032681,1,rural
95,-74.0273443385686,40.77990158694164,1,rural
96,-73.99047916320393,40.72633879518217,1,rural
97,-74.0386683699156,40.746223216611696,1,rural
98,-73.9966134843429,40.75091197292925,1,rural
99,-74.01924018172802,40.72696863772612,1,rural
